stamp_sec,ego_x,ego_y,ego_yaw_deg,target_truth_x,target_truth_y,baseline_scan_id,wall_beam_count,dynamic_beam_count,cluster_count,target_detected,detected_local_x,detected_local_y,detected_world_x,detected_world_y,confidence,lock_frames
1784573300.950574,-15.613900,10.026200,58.355043,-14.156700,12.586100,25,1081,111,1,1,2.582758,0.090057,-14.335513,12.272191,0.726523,1
1784573300.976650,-15.498500,10.214500,58.710069,-14.156700,12.586100,26,1081,49,1,1,2.579994,0.095669,-14.240286,12.468922,0.860128,2
1784573301.075904,-15.394200,10.386800,58.985870,-14.060800,12.785000,26,1081,111,1,1,2.580788,0.101357,-14.151318,12.650863,0.990000,3
1784573301.103601,-15.287500,10.565200,59.250312,-13.982900,12.956000,27,1081,99,1,1,2.524102,0.109989,-14.091481,12.790673,0.990000,4
1784573301.205749,-15.186500,10.735700,59.485604,-13.927900,13.102400,28,1081,19,1,1,2.464905,0.128943,-14.046017,12.924691,0.990000,5
1784573301.269194,-15.071400,10.931700,59.751035,-13.895200,13.227800,28,1081,19,1,1,2.401572,0.146554,-13.988188,13.080113,0.990000,6
1784573301.341163,-14.962100,11.119900,59.990075,-13.870200,13.371000,29,1081,21,1,1,2.269074,0.208020,-14.007355,13.188820,0.990000,7
1784573301.407401,-14.852000,11.311400,60.241584,-13.857500,13.509300,30,1081,20,1,1,2.196915,0.244946,-13.974219,13.340177,0.990000,7
1784573301.430357,-14.749200,11.492000,60.505686,-13.855900,13.650100,30,1081,22,1,1,2.131777,0.294695,-13.956151,13.492598,0.960369,7
1784573301.546010,-14.644000,11.678800,60.797360,-13.865000,13.782300,31,1081,22,1,1,2.048213,0.337514,-13.939293,13.631358,0.945032,7
1784573301.569624,-14.530500,11.883300,61.143936,-13.885200,13.917400,32,1081,14,1,1,1.910843,0.414570,-13.971401,13.756959,0.889473,7
1784573301.677980,-14.427600,12.071300,61.585270,-13.919800,14.062300,33,1081,10,0,0,nan,nan,nan,nan,0.818315,7
1784573301.703766,-14.323200,12.265900,62.064866,-13.962700,14.191800,33,1081,27,1,1,1.722925,0.585003,-14.032896,14.062125,0.918946,7
1784573301.806871,-14.232600,12.438400,62.665667,-14.018100,14.321100,34,1081,28,1,1,1.526304,0.715604,-14.167450,14.122873,0.938469,7
1784573301.830960,-14.132700,12.635400,63.742820,-14.075900,14.430900,35,1081,30,1,1,1.433816,0.782678,-14.200298,14.267529,0.957395,7
1784573301.931548,-14.052700,12.804000,66.876816,-14.151400,14.549500,35,1081,30,1,1,1.338994,0.840991,-14.300293,14.365687,0.957200,7
1784573301.956278,-14.000400,12.940000,72.378887,-14.230200,14.653100,36,1081,31,1,1,1.303512,0.822227,-14.389446,14.431255,0.955107,7
1784573302.064388,-13.964200,13.074700,77.123076,-14.314200,14.747200,36,1081,31,1,1,1.295776,0.778342,-14.434194,14.511348,0.955514,7
1784573302.091727,-13.939400,13.211400,81.787879,-14.413000,14.841200,36,1081,32,1,1,1.294741,0.774213,-14.520736,14.603452,0.952371,7
1784573302.189560,-13.926400,13.339100,86.088826,-14.521100,14.927800,37,1081,31,1,1,1.285119,0.764394,-14.601356,14.673365,0.955603,7
1784573302.256382,-13.923100,13.473600,90.660210,-14.627300,14.999500,38,1073,65,1,1,1.277942,0.752785,-14.690560,14.742783,0.949957,7
1784573302.322023,-13.930700,13.607900,95.270580,-14.744400,15.065400,39,1061,63,1,1,1.270170,0.744472,-14.788701,14.804313,0.953183,7
1784573302.347232,-13.949700,13.745200,100.024060,-14.866600,15.121500,42,1049,113,1,1,1.264125,0.737206,-14.895688,14.861709,0.950304,7
1784573302.480220,-13.979000,13.876400,104.686554,-14.996900,15.168600,42,1073,138,1,1,1.258556,0.734320,-15.008411,14.907663,0.950013,7
1784573302.546340,-14.042500,14.066700,111.682490,-15.126700,15.203700,43,1081,163,1,1,1.240471,0.716243,-15.166373,14.954777,0.950361,7
1784573302.617429,-14.096800,14.187300,116.331959,-15.324700,15.236300,44,1081,215,1,1,1.227355,0.705409,-15.273434,14.974404,0.947295,7
1784573302.641778,-14.165100,14.310200,121.285576,-15.456900,15.244700,45,1081,217,1,1,1.218126,0.692640,-15.389600,14.991507,0.948012,7
1784573302.773648,-14.240100,14.421700,126.043840,-15.597800,15.242300,45,1081,232,1,1,1.209094,0.687629,-15.507530,14.994730,0.947705,7
1784573302.802939,-14.324000,14.526600,130.788526,-15.731800,15.229300,46,1081,228,1,1,1.205189,0.682148,-15.627785,14.993454,0.929597,7
1784573302.931857,-14.451000,14.656800,137.232649,-15.864400,15.205900,47,1081,258,1,1,1.187078,0.664713,-15.773810,14.974876,0.916670,7
1784573302.997536,-14.610200,14.785200,144.473330,-16.040700,15.158200,48,1081,269,1,1,1.172483,0.653217,-15.943992,14.934891,0.902782,7
1784573303.023661,-14.721200,14.857100,149.144481,-16.232300,15.083900,48,1081,296,2,1,1.161902,0.643690,-16.048783,14.900426,0.908064,7
1784573303.121188,-14.835900,14.918900,153.716937,-16.351600,15.024900,49,1081,244,2,1,1.150464,0.630765,-16.146732,14.862777,0.902231,7
1784573303.146197,-14.951300,14.969800,158.149423,-16.465000,14.959100,50,1081,223,3,1,1.143498,0.627053,-16.246028,14.813391,0.904749,7
1784573303.250062,-15.070300,15.011700,162.532652,-16.570500,14.888400,51,1081,119,1,1,1.136742,0.616474,-16.339667,14.764860,0.920821,7
1784573303.274268,-15.206400,15.047600,167.375594,-16.671700,14.811400,51,1081,162,1,1,1.131101,0.613512,-16.444244,14.696133,0.921297,7
1784573303.379761,-15.334800,15.070700,171.784210,-16.779700,14.719100,52,1081,62,1,1,1.124760,0.596945,-16.533321,14.640611,0.955545,7
1784573303.407481,-15.470800,15.084100,176.398480,-16.875200,14.628300,52,1081,125,3,1,1.123027,0.592949,-16.628856,14.562867,0.953196,7
1784573303.538423,-15.605400,15.086700,-179.142706,-16.970700,14.528400,53,1081,36,1,1,1.123040,0.586772,-16.719535,14.483190,0.953785,7
1784573303.566402,-15.735800,15.079400,-174.877451,-17.060700,14.425900,53,1081,201,2,1,1.124809,0.581569,-16.804190,14.399724,0.954564,7
1784573303.698193,-15.922500,15.051800,-168.834542,-17.154000,14.313200,54,1081,88,2,1,1.173847,0.597399,-16.958447,14.238401,0.957592,7
1784573303.727014,-16.055600,15.019700,-164.473946,-17.313000,14.103000,55,1081,40,2,1,1.220886,0.618134,-17.066475,14.097320,0.960583,7
1784573303.860923,-16.244300,14.955300,-158.365941,-17.433200,13.929200,56,1081,40,1,1,1.336675,0.644266,-17.249291,13.863616,0.968665,7
1784573303.892449,-16.367700,14.900600,-154.253233,-17.601900,13.667700,57,1081,33,1,1,1.467946,0.645623,-17.409457,13.681405,0.974551,7
1784573303.985499,-16.544400,14.803000,-148.467158,-17.713500,13.488500,58,1081,42,1,1,1.538656,0.633172,-17.524718,13.458625,0.977351,7
1784573304.010635,-16.653900,14.730600,-145.031172,-17.877800,13.219700,59,1081,27,1,1,1.685477,0.588466,-17.697820,13.282375,0.979346,7
1784573304.109951,-16.756300,14.654500,-142.198117,-17.987700,13.047300,59,1081,26,1,1,1.754074,0.557210,-17.800723,13.139099,0.982294,7
1784573304.134425,-16.858300,14.570900,-139.453211,-18.091800,12.894700,59,1081,27,1,1,1.800294,0.520572,-17.887891,13.005015,0.982170,7
1784573304.244505,-16.958000,14.481300,-137.030575,-18.185900,12.770400,60,1081,26,1,1,1.825591,0.463765,-17.977712,12.897618,0.985463,7
1784573304.273521,-17.057000,14.384700,-134.608628,-18.274800,12.665800,60,1081,51,2,1,1.853474,0.347943,-18.110914,12.820828,0.981090,7
1784573304.382710,-17.175600,14.259800,-131.849599,-18.478500,12.458500,61,1081,45,1,1,1.856165,0.277675,-18.207152,12.691887,0.984355,7
1784573304.410931,-17.303900,14.110800,-128.853078,-18.587000,12.367600,61,1081,77,1,1,1.839294,0.197786,-18.303709,12.554360,0.979965,7
1784573304.512218,-17.431600,13.948000,-127.354757,-18.587000,12.367600,62,1081,79,2,1,1.739232,0.030894,-18.462319,12.546750,0.977165,7
1784573304.537269,-17.559700,13.777000,-126.157340,-18.696200,12.288500,63,1081,64,1,1,1.674813,-0.032246,-18.573883,12.443782,0.973712,7
1784573304.685414,-17.687300,13.600900,-125.679571,-18.812900,12.217000,63,1081,45,1,1,1.605613,-0.097496,-18.702971,12.353539,0.971082,7
1784573304.714409,-17.813800,13.423900,-125.406133,-18.936500,12.153900,64,1081,168,3,1,1.463179,-0.211693,-18.834064,12.353961,0.955671,7
1784573304.813336,-18.004100,13.160900,-127.116747,-19.064800,12.100700,68,1081,113,2,1,0.724432,-0.877680,-19.141121,13.112861,0.891844,7
1784573304.838212,-18.133400,12.994300,-128.820088,-19.263000,12.040700,68,1081,60,1,0,nan,nan,nan,nan,0.820497,7
1784573304.945475,-18.259500,12.841800,-130.767138,-19.395100,12.014500,68,1081,38,1,0,nan,nan,nan,nan,0.754857,7
1784573304.974536,-18.406300,12.677300,-133.094738,-19.520600,11.999300,71,1081,39,1,0,nan,nan,nan,nan,0.694468,7
1784573305.073886,-18.545800,12.534100,-136.839260,-19.661300,11.993100,72,1081,43,0,0,nan,nan,nan,nan,0.638911,7
1784573305.102321,-18.654900,12.435900,-140.065757,-19.802200,11.998200,72,1081,44,0,0,nan,nan,nan,nan,0.587798,7
1784573305.203922,-18.761300,12.352400,-143.669531,-19.929900,12.012700,74,1081,45,0,0,nan,nan,nan,nan,0.550000,7
1784573305.229271,-18.876700,12.275200,-148.314517,-20.060300,12.037200,75,1081,45,0,0,nan,nan,nan,nan,0.550000,7
1784573305.358754,-18.988700,12.212400,-152.629418,-20.194500,12.073300,75,1081,46,0,0,nan,nan,nan,nan,0.550000,7
1784573305.388036,-19.106900,12.157400,-157.007652,-20.315900,12.115800,76,1081,62,1,0,nan,nan,nan,nan,0.550000,7
1784573305.513491,-19.282300,12.094900,-163.326652,-20.435900,12.167600,77,1081,99,3,0,nan,nan,nan,nan,0.550000,7
1784573305.537691,-19.477900,12.049500,-170.054488,-20.600300,12.256300,77,1081,139,2,0,nan,nan,nan,nan,0.550000,7
1784573305.645719,-19.605200,12.032600,-174.350251,-20.766600,12.369800,78,1081,204,2,0,nan,nan,nan,nan,0.000000,0
1784573305.671174,-19.743700,12.025100,-178.983362,-20.866300,12.451500,78,1081,205,0,0,nan,nan,nan,nan,0.000000,0
1784573305.774023,-19.874200,12.028300,176.649226,-20.967400,12.547100,79,1081,243,0,0,nan,nan,nan,nan,0.000000,0
1784573305.799501,-20.012100,12.042600,172.001326,-21.056000,12.643600,80,1081,290,0,0,nan,nan,nan,nan,0.000000,0
1784573305.904142,-20.138500,12.065800,167.757724,-21.142900,12.752500,80,1081,289,0,0,nan,nan,nan,nan,0.000000,0
1784573305.929817,-20.268800,12.099900,163.379714,-21.216500,12.858500,81,1081,270,1,1,3.131666,-1.273821,-22.905281,14.216245,0.513953,1
1784573306.029866,-20.394300,12.143100,159.093521,-21.286400,12.974400,81,1081,246,0,0,nan,nan,nan,nan,0.550000,1
1784573306.054794,-20.518000,12.196500,154.724804,-21.347900,13.092800,82,1081,229,1,1,3.227126,-1.223259,-22.913895,14.680528,0.636408,2
1784573306.159031,-20.632100,12.256000,150.662040,-21.402800,13.216600,82,1081,109,3,0,nan,nan,nan,nan,0.585496,2
1784573306.226170,-20.750300,12.329100,146.288103,-21.448000,13.337800,83,1081,233,1,1,3.271386,-1.102047,-22.859911,15.061500,0.728143,3
1784573306.250022,-20.867600,12.415000,141.802590,-21.489000,13.471400,83,1081,54,0,0,nan,nan,nan,nan,0.669891,3
1784573306.356739,-20.962600,12.495600,138.013483,-21.523100,13.613500,84,1081,102,0,0,nan,nan,nan,nan,0.616300,3
1784573306.423950,-21.065100,12.595900,133.657574,-21.545500,13.736900,85,1081,205,2,1,3.368712,-0.832297,-22.788531,15.607665,0.775033,4
1784573306.494004,-21.157100,12.700400,129.541478,-21.563500,13.879900,85,1081,45,0,0,nan,nan,nan,nan,0.713031,4
1784573306.519210,-21.240400,12.809500,125.576968,-21.573200,14.019700,85,1081,45,0,0,nan,nan,nan,nan,0.655988,4
1784573306.629970,-21.318200,12.927700,121.555094,-21.575600,14.157700,87,1081,184,1,1,3.917630,-1.239832,-22.311860,16.914886,0.781988,5
1784573306.703410,-21.389500,13.054800,117.434337,-21.570900,14.300000,88,1081,150,0,0,nan,nan,nan,nan,0.719429,5
1784573306.800086,-21.454900,13.194400,113.233074,-21.558600,14.446000,88,1081,45,0,0,nan,nan,nan,nan,0.661874,5
1784573306.828620,-21.505300,13.324600,109.534938,-21.537700,14.599500,89,1081,185,0,0,nan,nan,nan,nan,0.608925,5
1784573306.923760,-21.559400,13.502100,104.745996,-21.512100,14.737600,89,1081,44,0,0,nan,nan,nan,nan,0.560211,5
1784573306.992062,-21.589000,13.632200,101.322444,-21.468900,14.919100,90,1081,169,0,0,nan,nan,nan,nan,0.550000,5
1784573307.017310,-21.611700,13.768200,97.981957,-21.431500,15.047900,90,1081,52,0,0,nan,nan,nan,nan,0.550000,5
1784573307.122311,-21.626900,13.909400,94.666241,-21.387700,15.179200,92,1081,43,0,0,nan,nan,nan,nan,0.550000,5
1784573307.148446,-21.633700,14.042900,91.565719,-21.337200,15.312700,93,1081,108,1,1,5.608905,-2.892305,-18.895730,19.728739,0.847960,6
1784573307.246109,-21.633600,14.172600,88.741833,-21.285100,15.436400,95,1081,148,1,0,nan,nan,nan,nan,0.780124,6
1784573307.314199,-21.627300,14.302100,85.984459,-21.230400,15.554500,95,1081,54,0,0,nan,nan,nan,nan,0.717714,6
1784573307.398773,-21.613600,14.441700,83.195869,-21.172000,15.670800,96,1081,43,0,0,nan,nan,nan,nan,0.660297,6
1784573307.472676,-21.587600,14.613600,79.880881,-21.097600,15.808600,98,1081,40,1,0,nan,nan,nan,nan,0.607473,6
1784573307.541291,-21.553800,14.775700,76.863881,-20.972900,16.014400,99,1081,38,1,0,nan,nan,nan,nan,0.558875,6
1784573307.608539,-21.516900,14.917600,74.210907,-20.829500,16.222500,101,1081,37,1,0,nan,nan,nan,nan,0.550000,6
1784573307.634118,-21.476800,15.047900,71.886741,-20.556600,16.563900,101,1081,34,1,0,nan,nan,nan,nan,0.550000,6
1784573307.738712,-21.432400,15.174600,69.722667,-20.556600,16.563900,103,1081,33,1,0,nan,nan,nan,nan,0.550000,6
1784573307.762976,-21.381700,15.303400,67.515436,-20.416900,16.717400,104,1081,31,1,0,nan,nan,nan,nan,0.550000,6
1784573307.876526,-21.327900,15.426400,65.527797,-20.266800,16.870000,104,1081,29,1,0,nan,nan,nan,nan,0.550000,6
1784573307.903786,-21.264300,15.558900,63.400680,-20.115800,17.012600,104,1081,28,1,0,nan,nan,nan,nan,0.550000,6
1784573308.010780,-21.189500,15.702400,60.911668,-19.945300,17.162700,106,1081,27,1,0,nan,nan,nan,nan,0.000000,0
1784573308.034726,-21.091700,15.870900,58.062650,-19.772200,17.304800,106,1081,27,1,1,1.762262,-0.414723,-19.807533,17.147018,0.712064,1
1784573308.141813,-20.979200,16.043800,55.495072,-19.597500,17.439600,108,1081,28,1,1,1.771350,-0.400570,-19.645670,17.276616,0.844999,2
1784573308.168709,-20.857000,16.214400,52.882262,-19.426800,17.563700,108,1081,28,2,1,1.776304,-0.381366,-19.480980,17.400683,0.981737,3
1784573308.272093,-20.722800,16.385000,50.362377,-19.252900,17.683100,109,1081,29,2,1,1.780164,-0.366042,-19.305293,17.522386,0.982514,4
1784573308.299599,-20.583400,16.547300,47.918666,-19.070300,17.801300,110,1076,29,2,1,1.788804,-0.327273,-19.141670,17.655607,0.981925,5
1784573308.399857,-20.455300,16.685000,45.907794,-18.887500,17.913100,112,1069,29,2,1,1.791574,-0.311708,-18.984821,17.754855,0.982618,6
1784573308.424329,-20.297000,16.843300,43.799586,-18.724500,18.007500,112,1066,27,1,1,1.794462,-0.296059,-18.796906,17.871630,0.982117,7
1784573308.570099,-20.154700,16.976300,42.061882,-18.528100,18.115200,113,1058,28,1,1,1.797846,-0.284520,-18.629331,17.969502,0.978152,7
1784573308.637748,-19.909100,17.188300,39.250301,-18.355200,18.204900,114,1055,28,1,1,1.799406,-0.264711,-18.348174,18.121812,0.982163,7
1784573308.707464,-19.746700,17.317800,37.637951,-18.062900,18.346100,115,1052,35,2,1,1.801271,-0.248977,-18.168257,18.220621,0.982545,7
1784573308.773449,-19.567700,17.452500,36.007528,-17.873200,18.431000,116,1054,42,1,1,1.802345,-0.241066,-17.967991,18.317075,0.981901,7
1784573308.841057,-19.390300,17.578300,34.456523,-17.666600,18.517600,117,1057,49,1,1,1.801953,-0.241079,-17.768091,18.399027,0.982666,7
1784573308.909131,-19.206800,17.701100,32.876219,-17.463900,18.596600,118,1062,61,1,1,1.804329,-0.229319,-17.566963,18.487944,0.978317,7
1784573308.933232,-19.020100,17.818900,31.443440,-17.046400,18.739900,119,1064,60,1,1,1.803797,-0.229284,-17.361573,18.564248,0.978859,7
1784573309.042976,-18.841800,17.925600,30.147736,-17.046400,18.739900,120,1066,58,1,1,1.803517,-0.229205,-17.167124,18.633181,0.978233,7
1784573309.121029,-18.647000,18.036200,28.774540,-16.847300,18.799200,121,1073,53,2,1,1.800897,-0.232846,-16.956393,18.698993,0.981625,7
1784573309.193805,-18.420700,18.157100,27.262855,-16.630900,18.856900,122,1076,49,2,1,1.799143,-0.240641,-16.711185,18.767331,0.982153,7
1784573309.221449,-18.217700,18.259200,25.930521,-16.381100,18.914500,122,1078,40,2,1,1.797504,-0.248414,-16.492533,18.821809,0.982269,7
1784573309.321579,-18.027000,18.349800,24.686082,-16.158100,18.957400,124,1081,30,2,1,1.794312,-0.263894,-16.286457,18.859411,0.981633,7
1784573309.347667,-17.840500,18.433600,23.479270,-15.949700,18.989600,125,1081,30,2,1,1.793329,-0.275716,-16.085801,18.895205,0.977497,7
1784573309.457171,-17.637100,18.519400,22.054011,-15.746800,19.013400,125,1081,27,1,1,1.789437,-0.287133,-15.870783,18.925175,0.981467,7
1784573309.482275,-17.416400,18.605800,20.479253,-15.290500,19.037700,127,1081,27,1,1,1.784144,-0.310243,-15.636472,18.939380,0.980941,7
1784573309.632340,-17.221000,18.676500,19.025705,-15.083100,19.034600,128,1081,26,1,1,1.780335,-0.325619,-15.431771,18.949044,0.981133,7
1784573309.660138,-17.008300,18.746700,17.227354,-15.083100,19.034600,128,1081,26,1,1,1.776222,-0.340931,-15.210793,18.947117,0.981522,7
1784573309.790445,-16.696400,18.836300,14.542250,-14.860000,19.020600,130,1081,28,2,1,1.769363,-0.363659,-14.892410,18.928568,0.981262,7
1784573309.888821,-16.387000,18.909900,11.912543,-14.538700,18.980000,132,1081,27,1,1,1.760825,-0.394008,-14.582766,18.887844,0.980717,7
1784573309.917875,-16.170500,18.952100,9.782226,-14.227600,18.916900,133,1081,27,1,1,1.734914,-0.420164,-14.389423,18.832814,0.981402,7
1784573310.021815,-15.881800,18.995100,6.737153,-14.033800,18.865600,134,1081,27,1,1,1.695403,-0.414476,-14.149480,18.782381,0.978499,7
1784573310.046453,-15.646300,19.018300,4.167408,-13.836600,18.800200,135,1081,29,1,1,1.586848,-0.387864,-14.035461,18.746779,0.972886,7
1784573310.187698,-15.448800,19.029500,1.920255,-13.693100,18.744300,136,1081,30,1,1,1.532282,-0.378108,-13.904708,18.702949,0.971076,7
1784573310.217288,-15.218700,19.032600,-0.761460,-13.566100,18.690300,137,1081,30,1,1,1.495156,-0.368889,-13.728579,18.643874,0.971091,7
1784573310.328743,-14.895000,19.018100,-4.831563,-13.389000,18.606300,138,1081,31,1,1,1.468766,-0.379452,-13.463414,18.516287,0.968720,7
1784573310.355860,-14.653500,18.992000,-7.930935,-13.112200,18.452100,139,1081,33,2,1,1.464138,-0.391951,-13.257448,18.401777,0.968979,7
1784573310.458879,-14.457900,18.961400,-10.933382,-12.907400,18.322000,140,1081,31,1,1,1.469455,-0.393378,-13.089729,18.296455,0.968884,7
1784573310.484042,-14.308800,18.930300,-13.261487,-12.729900,18.196900,141,1081,31,1,1,1.498047,-0.393997,-12.941082,18.203164,0.967673,7
1784573310.588675,-14.178600,18.897100,-15.132448,-12.565600,18.070200,142,1081,31,2,1,1.594567,-0.430648,-12.751745,18.065121,0.976628,7
1784573310.658585,-14.027600,18.853700,-17.516692,-12.409100,17.938900,143,1081,30,2,1,1.643628,-0.443898,-12.593795,17.935681,0.975887,7
1784573310.725629,-13.840300,18.790900,-20.327639,-12.248100,17.792900,144,1081,28,1,1,1.676488,-0.444913,-12.422779,17.791303,0.974629,7
1784573310.749525,-13.642400,18.713100,-22.928427,-12.088000,17.636500,145,1081,27,1,1,1.691664,-0.445094,-12.257791,17.644132,0.979270,7
1784573310.856518,-13.459400,18.631700,-25.436265,-11.938200,17.479000,146,1081,27,1,1,1.695564,-0.438184,-12.116401,17.507736,0.978729,7
1784573310.921738,-13.259700,18.531500,-28.252214,-11.804600,17.328600,147,1081,27,1,1,1.698732,-0.431105,-11.967399,17.347650,0.978669,7
1784573310.992481,-13.073300,18.426600,-30.920469,-11.661700,17.156200,148,1081,27,1,1,1.701560,-0.423956,-11.831412,17.188553,0.978961,7
1784573311.057515,-12.889300,18.311400,-33.556500,-11.530700,16.986800,149,1081,28,1,1,1.709579,-0.406202,-11.689169,17.027910,0.975105,7
1784573311.082329,-12.705400,18.184100,-36.209673,-11.278000,16.625000,150,1081,27,1,1,1.711827,-0.394930,-11.557496,16.854198,0.978965,7
1784573311.187162,-12.545300,18.062600,-38.582031,-11.278000,16.625000,151,1081,30,1,1,1.714171,-0.387665,-11.447066,16.690540,0.979703,7
1784573311.215445,-12.385200,17.930500,-40.811677,-11.170800,16.454800,152,1078,28,1,1,1.720973,-0.365528,-11.321561,16.529061,0.978829,7
1784573311.350737,-12.225500,17.788000,-42.996497,-11.065700,16.275700,153,1076,30,1,1,1.721387,-0.365712,-11.215884,16.346614,0.973432,7
1784573311.381412,-12.071200,17.639600,-45.148865,-10.963800,16.087400,154,1075,30,1,1,1.723570,-0.358266,-11.109612,16.165016,0.959181,7
1784573311.513845,-11.861300,17.418400,-48.156319,-10.868600,15.895600,155,1078,27,1,1,1.726011,-0.350941,-10.971317,15.898465,0.937419,7
1784573311.543818,-11.718800,17.254400,-50.184127,-10.744700,15.616900,156,1081,27,1,1,1.728650,-0.343533,-10.875776,15.706641,0.931640,7
1784573311.644048,-11.518900,17.002900,-53.175585,-10.664900,15.414700,157,1081,27,1,1,1.728932,-0.343628,-10.757705,15.412972,0.920486,7
1784573311.710989,-11.391200,16.827000,-55.197376,-10.560700,15.111000,158,1081,27,1,1,1.729372,-0.343729,-10.686402,15.210789,0.923189,7
1784573311.735444,-11.269800,16.646700,-57.198575,-10.499700,14.902400,159,1081,25,1,1,1.730889,-0.336138,-10.614669,15.009700,0.919605,7
1784573311.849952,-11.156400,16.465100,-59.164038,-10.446400,14.691700,161,1081,26,1,1,1.730252,-0.339928,-10.561379,14.805199,0.920451,7
1784573311.876398,-11.043000,16.268300,-61.258487,-10.402000,14.482300,162,1081,26,1,1,1.728073,-0.347376,-10.516619,14.586090,0.918340,7
1784573311.981453,-10.944200,16.081900,-63.158055,-10.364600,14.258500,162,1081,25,1,1,1.730757,-0.340017,-10.466092,14.384095,0.921766,7
1784573312.007969,-10.847500,15.883600,-65.146432,-10.338800,14.049300,163,1081,27,1,1,1.726305,-0.358814,-10.447515,14.166367,0.916585,7
1784573312.132425,-10.765300,15.700000,-66.978132,-10.312100,13.628700,164,1081,27,1,1,1.724756,-0.366377,-10.427975,13.969327,0.916594,7
1784573312.158598,-10.681000,15.492600,-69.065358,-10.312100,13.628700,165,1081,27,1,1,1.723188,-0.373829,-10.414452,13.749592,0.928535,7
1784573312.298965,-10.586700,15.230100,-71.759118,-10.311800,13.405000,166,1081,27,1,1,1.721389,-0.381352,-10.410072,13.475845,0.940594,7
1784573312.327060,-10.522700,15.025800,-73.821195,-10.325200,13.126500,168,1081,30,2,1,1.720210,-0.388896,-10.416883,13.265355,0.944246,7
1784573312.431668,-10.443300,14.724700,-76.965275,-10.345900,12.913600,169,1081,26,1,1,1.716843,-0.400006,-10.445780,12.961876,0.961869,7
1784573312.499189,-10.394700,14.496300,-79.370881,-10.391800,12.605700,170,1081,27,1,1,1.717108,-0.404010,-10.475055,12.734134,0.973763,7
1784573312.524498,-10.357800,14.278900,-81.729264,-10.437900,12.376800,171,1069,48,1,1,1.718336,-0.404226,-10.510637,12.520288,0.977190,7
1784573312.632595,-10.331100,14.069900,-84.068769,-10.547800,11.959700,172,1058,27,1,1,1.719170,-0.404449,-10.555734,12.318140,0.977602,7
1784573312.658983,-10.312500,13.853400,-86.499518,-10.547800,11.959700,173,1041,52,1,1,1.719149,-0.404516,-10.611296,12.112760,0.978850,7
1784573312.784894,-10.303100,13.636400,-88.947118,-10.614100,11.752600,173,1040,26,1,1,1.719842,-0.400742,-10.672172,11.909485,0.982212,7
1784573312.857532,-10.305000,13.347900,-92.188468,-10.687200,11.547800,175,1018,27,1,1,1.724842,-0.390057,-10.760639,11.639211,0.979332,7
1784573312.881743,-10.317800,13.121300,-94.644855,-10.793500,11.279200,176,1007,55,2,1,1.727380,-0.382731,-10.839156,11.430587,0.979439,7
1784573313.027405,-10.338700,12.908300,-96.934823,-10.884100,11.070800,177,1014,27,1,1,1.732653,-0.368129,-10.913336,11.232771,0.979541,7
1784573313.101428,-10.386300,12.587400,-100.257668,-10.974200,10.876300,178,1009,29,1,1,1.739395,-0.345823,-11.036339,10.937388,0.979777,7
1784573313.126200,-10.429200,12.371100,-102.518039,-11.118200,10.585300,179,1016,27,1,1,1.743487,-0.330831,-11.130062,10.740766,0.979483,7
1784573313.230642,-10.478900,12.162900,-104.648400,-11.220700,10.389700,180,1017,27,1,1,1.747205,-0.315785,-11.226265,10.552344,0.979672,7
1784573313.298263,-10.534400,11.962800,-106.716756,-11.323500,10.201600,181,1015,33,2,1,1.755441,-0.277852,-11.305446,10.361469,0.979086,7
1784573313.323793,-10.600900,11.752400,-108.656366,-11.426100,10.020900,182,1026,27,1,1,1.758381,-0.262629,-11.412220,10.170428,0.979317,7
1784573313.429497,-10.669800,11.556500,-110.346058,-11.538100,9.830600,183,1029,24,1,1,1.762794,-0.235796,-11.503789,9.985671,0.986782,7
1784573313.456091,-10.749200,11.350600,-112.148268,-11.645900,9.652900,184,1033,21,1,1,1.767497,-0.209035,-11.609166,9.792331,0.990000,7
1784573313.595273,-10.833600,11.150100,-113.687900,-11.762800,9.465500,185,1046,17,1,1,1.773792,-0.162875,-11.695381,9.591190,0.990000,7
1784573313.619328,-10.967700,10.858100,-115.896980,-11.880200,9.282300,187,1081,29,1,1,1.771805,-0.170535,-11.894953,9.338700,0.980287,7
1784573313.729160,-11.060200,10.672000,-117.137559,-12.057300,9.013900,187,1081,43,4,1,1.773373,-0.155071,-12.007085,9.164583,0.980208,7
1784573313.756127,-11.161200,10.479300,-118.384614,-12.173900,8.841900,188,1081,27,1,1,1.774837,-0.139572,-12.127728,8.984192,0.979686,7
1784573313.867557,-11.261400,10.297300,-119.455496,-12.297600,8.662900,190,1081,28,1,1,1.776564,-0.116417,-12.236390,8.807626,0.979759,7
1784573313.937061,-11.386300,10.080600,-120.632630,-12.417200,8.492900,190,1081,35,3,1,1.777424,-0.100839,-12.378721,8.602592,0.979935,7
1784573314.003927,-11.508500,9.877500,-121.535533,-12.562800,8.289500,191,1081,27,1,1,1.777943,-0.093168,-12.517821,8.410860,0.979535,7
1784573314.028025,-11.619800,9.698100,-122.198926,-12.702300,8.097800,192,1081,27,1,1,1.778411,-0.077600,-12.633110,8.234553,0.980267,7
1784573314.132477,-11.727800,9.528200,-122.771589,-12.948000,7.766400,193,1081,27,1,1,1.778776,-0.069793,-12.749320,8.070322,0.979780,7
