logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787009916307623177,-17.973510,13.317270,2.501821,0.010852,-0.137135,0.100000,-0.033000,0.100000
1787009916357552159,-18.078250,13.186380,2.501885,0.010603,-0.137135,0.100000,-0.033000,0.100000
1787009916407589921,-18.185230,13.057450,2.500326,0.009912,-0.258055,0.065000,-0.058600,0.100000
1787009916457530868,-18.307320,12.918530,2.499167,0.019988,-0.258055,0.065000,-0.071700,0.100000
1787009916507842184,-18.307320,12.918530,2.499167,0.019988,-0.377807,0.065000,-0.071700,0.100000
1787009916557562159,-18.418420,12.800000,2.499234,0.020987,-0.377807,0.065000,-0.071700,0.100000
1787009916607561120,-18.521760,12.696500,1.914369,8.582720,-0.415542,0.065000,-0.135100,0.065000
1787009916657559096,-18.609500,12.619140,1.629576,0.836170,-0.415542,0.065000,-0.197900,0.065000
1787009916707769746,-18.609500,12.619140,1.629576,0.836170,-0.419792,0.065000,-0.197900,0.065000
1787009916757547030,-18.691170,12.555530,1.612414,0.056841,-0.419792,0.065000,-0.197900,0.065000
1787009916807578629,-18.779840,12.494330,1.607076,0.033689,-0.420615,0.065000,-0.217800,0.065000
1787009916857558988,-18.873470,12.438040,1.606670,0.024937,-0.420615,0.065000,-0.219900,0.065000
1787009916907867835,-18.873470,12.438040,1.606670,0.024937,-0.423719,0.065000,-0.219900,0.065000
1787009916957572501,-18.967580,12.389190,1.606792,0.007517,-0.423719,0.065000,-0.219900,0.065000
1787009917007649471,-19.073450,12.342620,1.606594,0.015991,-0.420274,0.065000,-0.220400,0.065000
1787009917057595120,-19.073450,12.342620,1.606594,0.015991,-0.420274,0.065000,-0.220400,0.065000
1787009917107772523,-19.179150,12.304310,1.606393,0.003803,-0.419193,0.065000,-0.222000,0.065000
1787009917157662622,-19.290290,12.272220,1.606881,0.028301,-0.419193,0.065000,-0.219900,0.065000
1787009917207586094,-19.389110,12.250310,1.606846,0.026486,-0.415315,0.065000,-0.219900,0.065000
1787009917257775114,-19.389110,12.250310,1.606846,0.026486,-0.415315,0.065000,-0.219900,0.065000
1787009917307568070,-19.498630,12.233020,1.607037,0.023859,-0.416988,0.065000,-0.217300,0.065000
1787009917357592635,-19.602660,12.223160,1.607533,0.030251,-0.416988,0.065000,-0.217300,0.065000
1787009917407532874,-19.748860,12.219860,1.607314,0.045140,-0.411172,0.065000,-0.218300,0.065000
1787009917457588262,-19.748860,12.219860,1.607314,0.045140,-0.411172,0.065000,-0.218300,0.065000
1787009917507553576,-19.867610,12.226270,1.607349,0.026962,-0.411172,0.065000,-0.218300,0.065000
1787009917557568359,-19.867610,12.226270,1.607349,0.026962,-0.411172,0.065000,-0.218300,0.065000
1787009917607583912,-19.982480,12.240290,1.607391,0.005750,-0.405002,0.065000,-0.218300,0.065000
1787009917657755869,-20.088350,12.260150,1.608180,0.008589,-0.405002,0.065000,-0.215200,0.065000
1787009917707588369,-20.194370,12.286890,1.608101,0.019042,-0.399834,0.065000,-0.215200,0.065000
1787009917757551565,-20.194370,12.286890,1.608101,0.019042,-0.399834,0.065000,-0.215200,0.065000
1787009917807802831,-20.295550,12.319050,1.608901,0.025268,-0.394482,0.065000,-0.212100,0.065000
1787009917857678964,-20.390230,12.355280,1.609365,0.009621,-0.394482,0.065000,-0.209400,0.065000
1787009917907618445,-20.485650,12.398140,1.609410,0.008321,-0.389437,0.065000,-0.209400,0.065000
1787009917957554924,-20.485650,12.398140,1.609410,0.008321,-0.389437,0.065000,-0.209400,0.065000
1787009918007569634,-20.579890,12.447210,1.610182,0.027107,-0.383422,0.065000,-0.206300,0.065000
1787009918057604582,-20.675270,12.504210,1.610625,0.026832,-0.383422,0.065000,-0.203700,0.065000
1787009918107586114,-20.764490,12.564890,1.610664,0.007476,-0.378212,0.065000,-0.203700,0.065000
1787009918157712204,-20.764490,12.564890,1.610664,0.007476,-0.378212,0.065000,-0.203700,0.065000
1787009918207647784,-20.851360,12.631640,1.611301,0.024532,-0.370072,0.065000,-0.200500,0.065000
1787009918257610477,-20.931890,12.701120,1.611904,0.012579,-0.370072,0.065000,-0.197900,0.065000
1787009918307597195,-21.009600,12.776100,1.611816,0.042902,-0.366944,0.065000,-0.197900,0.065000
1787009918357548750,-21.009600,12.776100,1.611816,0.042902,-0.366944,0.065000,-0.197900,0.065000
1787009918407555976,-21.083050,12.855310,1.612675,0.031807,-0.357175,0.065000,-0.193700,0.065000
1787009918457834550,-21.149070,12.934650,1.612967,0.010111,-0.357175,0.065000,-0.192200,0.065000
1787009918507558213,-21.213680,13.021270,1.612977,0.004025,-0.350668,0.065000,-0.192200,0.065000
1787009918557571771,-21.213680,13.021270,1.612977,0.004025,-0.350668,0.065000,-0.192200,0.065000
1787009918607608094,-21.273570,13.111290,1.613961,0.004928,-0.339602,0.065000,-0.186900,0.065000
1787009918657603487,-21.329440,13.205770,1.614536,0.017703,-0.339602,0.065000,-0.183800,0.065000
1787009918707513043,-21.380250,13.303080,1.614536,0.017703,-0.332916,0.065000,-0.183800,0.065000
1787009918757708990,-21.380250,13.303080,1.614615,0.022177,-0.332916,0.065000,-0.183800,0.065000
1787009918807599349,-21.429100,13.410410,1.615581,0.008453,-0.320188,0.065000,-0.178000,0.065000
1787009918857566233,-21.470960,13.517230,1.616245,0.013630,-0.320188,0.065000,-0.174400,0.065000
1787009918907754125,-21.470960,13.517230,1.616245,0.013630,-0.313634,0.065000,-0.174400,0.065000
1787009918957570902,-21.506710,13.624560,1.616219,0.007137,-0.313634,0.065000,-0.174400,0.065000
1787009919007889882,-21.538170,13.738330,1.617298,0.019717,-0.299210,0.065000,-0.167600,0.065000
1787009919057686328,-21.538170,13.738330,1.617298,0.019717,-0.299210,0.065000,-0.167600,0.065000
1787009919107569100,-21.559970,13.834570,1.617818,0.009321,-0.291192,0.065000,-0.164400,0.065000
1787009919157605111,-21.579190,13.941240,1.617841,0.011128,-0.291192,0.065000,-0.164400,0.065000
1787009919207568137,-21.579190,13.941240,1.617841,0.011128,-0.285292,0.065000,-0.164400,0.065000
1787009919257558269,-21.598280,14.095460,1.619038,0.007242,-0.285292,0.065000,-0.156600,0.065000
