s_m,confidence,speed_mps,curvature_1pm,horizon_score,selected_roc
53.625,0.9808790683746338,2.3294345180748675,0.17661615200115136,0.4804414366369744,0
53.875,0.9808790683746338,2.756413371392553,0.15660668297179312,0.49676368862733117,0
54.125,0.9808790683746338,2.8519607273618286,0.13604278107587342,0.5214516112656931,0
54.375,0.9808790683746338,2.947508083331104,0.11448125262500797,0.5528456754874189,0
54.625,0.9810194969177246,2.947508083331104,0.09148655939180823,0.5860394896417586,0
54.875,0.9810194969177246,2.947508083331104,0.07472007447158902,0.5860394896417586,0
55.125,0.9813581109046936,2.947508083331104,0.07472007447158902,0.5860394896417586,0
55.375,0.9814057946205139,2.947508083331104,0.07472007447158902,0.5860394896417586,0
55.625,0.9816123843193054,2.947508083331104,0.08049578293910671,0.5860394896417586,0
55.875,0.9817690849304199,2.947508083331104,0.16785592646328473,0.4771726221503927,0
56.125,0.9819188117980957,2.947508083331104,0.36578382984210706,0.27985485689515244,0
56.375,0.9819188117980957,2.8881112476991877,0.8401636699440679,0.1976480482790063,0
56.625,0.9821740388870239,2.85841282988323,1.6289691268408717,0.1976480482790063,0
56.875,0.9821740388870239,2.828714412067272,1.6289691268408717,0.1976480482790063,0
57.125,0.9821829398473104,2.769317576435356,1.1117320739098477,0.1976480482790063,0
57.375,0.9821740388870239,2.769317576435356,0.5126231702028902,0.1976480482790063,0
57.625,0.9821740388870239,2.4187822060516098,0.2120184142781647,0.32888117722502713,0
57.875,0.9821571409702301,2.1184104716764143,0.13501241091983474,0.32888117722502713,0
58.125,0.981891393661499,2.0527186655440586,0.13501241091983474,0.335548122844755,0
58.375,0.8140704706311226,2.0527186655440586,0.21429292404510786,0.3513804657719882,0
58.625,0.7924946457147598,2.0527186655440586,0.260955184119112,0.3561342033128767,0
58.875,0.7777901947498321,2.0527186655440586,0.260955184119112,0.354101624368497,0
59.125,0.7698352456092834,2.0527186655440586,0.24609321218092597,0.3513804657719882,0
59.375,0.7618802964687347,2.0527186655440586,0.2283091419126843,0.3454651081449916,0
59.625,0.7457804590463638,2.1184104716764143,0.21822699757063901,0.335548122844755,0
59.875,0.7271736681461334,2.157050589607367,0.21822699757063901,0.335548122844755,0
60.125,0.7205460384488106,2.34461187687369,0.22426958829887236,0.335548122844755,0
60.375,0.7139184087514877,2.34461187687369,0.26677256388807136,0.3067796544508975,0
60.625,0.6993754744529724,2.34461187687369,0.4331423387297027,0.3067796544508975,0
60.875,0.6993754744529724,2.34461187687369,1.0364897124395402,0.2006669146746109,0
61.125,0.6993754744529724,2.364786816277589,1.8505733079457263,0.14539899334796427,0
61.375,0.6993754744529724,2.364786816277589,0.5769910661238706,0.14539899334796427,0
61.625,0.6993754744529724,2.364786816277589,0.22125878086444573,0.14539899334796427,0
61.875,0.7192214603225391,2.364786816277589,1.9741152563244244,0.14539899334796427,0
62.125,0.7555892586708068,2.364786816277589,1.409014921456868,0.3462505647808116,0
62.375,0.7928358688950538,2.364786816277589,0.11248451563111672,0.5135819724525835,1
62.625,0.9820080399513245,2.364786816277589,0.11248451563111672,0.6001149018475612,1
62.875,0.9823533892631531,2.2609187029424778,0.11248451563111672,0.6028494095089368,1
63.125,0.9823533892631531,2.140229891582738,0.10555775038404892,0.6185089202490491,1
63.375,0.9823533892631531,2.0747241844471587,0.06276345219816905,0.6994831151629021,1
63.625,0.9823533892631531,2.0092184773115798,0.041210602057432766,0.6994831151629021,1
63.875,0.9823533892631531,2.0092184773115798,0.041210602057432766,0.6994831151629021,1
64.125,0.9823213219642639,2.0092184773115798,0.041210602057432766,0.6994831151629021,1
64.375,0.9822876155376434,2.0092184773115798,0.05104057398069416,0.6994831151629021,1
64.625,0.982275664806366,2.0092184773115798,0.06543088042889751,0.6973874106683506,1
64.875,0.982275664806366,2.0092184773115798,0.07899410345647567,0.670107229068033,1
65.125,0.9822317659854889,2.039477632316336,0.09246983762214785,0.6452447485349248,1
65.375,0.9821760654449463,2.140229891582738,0.10646517319567039,0.617680610763742,1
65.625,0.9822317659854889,2.17233306736426,0.12139568578431974,0.5926356564842788,1
65.875,0.9822317659854889,2.17233306736426,0.13765996850549075,0.5661829858337003,1
66.125,0.982275664806366,2.2051181595630314,0.15569028907692836,0.5393799712052038,1
66.375,0.982290506362915,2.294370917474084,0.17560449550990453,0.5077637682093449,1
66.625,0.9822968244552612,2.294370917474084,0.19795653574394403,0.4784455789455178,1
66.875,0.9824339151382446,2.294370917474084,0.21674260431796633,0.4577511026460961,1
67.125,0.9824392795562744,2.5049330093338993,0.21674260431796633,0.4577511026460961,1
67.375,0.9825068712234497,2.6458005444384876,0.21674260431796633,0.4577511026460961,1
67.625,0.9825448989868164,2.6458005444384876,0.21674260431796633,0.4577511026460961,1
67.875,0.9825068712234497,3.0950058846724104,0.20166926460814116,0.4577511026460961,1
68.125,0.9825068712234497,3.0950058846724104,0.18707684909221642,0.47340984268659225,1
68.375,0.9824392795562744,3.148814676398837,0.1739491710057262,0.48792268999101435,1
68.625,0.9824339151382446,3.148814676398837,0.16241914426928283,0.5033517474083876,1
68.875,0.9824139475822449,3.1842116487832937,0.15245185931943248,0.5164552202332123,1
69.125,0.982403576374054,3.1842116487832937,0.14413554492253663,0.5281266330854893,1
69.375,0.9823519587516785,3.1842116487832937,0.13771500778092505,0.5306784410570518,1
69.625,0.9823326468467712,3.1842116487832937,0.13477546924758954,0.5306784410570518,1
69.875,0.9822805225849152,3.1842581441364577,0.13477546924758954,0.5306784410570518,1
70.125,0.9822805225849152,3.1842581441364577,0.13477546924758954,0.5306784410570518,1
70.375,0.9822136759757996,3.1842581441364577,0.14647030368437852,0.5306784410570518,1
70.625,0.9822136759757996,3.1842581441364577,0.16138854765497257,0.5083898149551107,1
70.875,0.9822136759757996,3.1842581441364577,0.17639827174357128,0.5083898149551107,1
71.125,0.9822136759757996,3.1842581441364577,0.5694096645479073,0.5083898149551107,1
71.375,0.9822136759757996,3.1842581441364577,0.8282873904810941,0.5083898149551107,1
71.625,0.9822706580162048,3.1842581441364577,0.27393084582882443,0.5083898149551107,1
71.875,0.982308566570282,3.1842581441364577,0.09770124870058582,0.6054367545382989,1
72.125,0.9823198318481445,3.1842581441364577,0.04108126156418716,0.706620196075039,1
72.375,0.9824211001396179,3.1842581441364577,0.02735590317416836,0.7192497364277554,1
72.625,0.9824580550193787,3.1842581441364577,0.02735590317416836,0.7192497364277554,1
72.875,0.9826056361198425,3.1842581441364577,0.02735590317416836,0.7192497364277554,1
73.125,0.9826140403747559,3.1842581441364577,0.030141102686909626,0.7192497364277554,1
73.375,0.982876181602478,3.1842581441364577,0.034812119559368374,0.7192497364277554,1
73.625,0.9829091429710388,3.1842581441364577,0.03858517023865612,0.7118790670561331,1
73.875,0.9829091429710388,3.1842581441364577,0.04182068869103839,0.7054858032649695,1
74.125,0.9829091429710388,3.1842581441364577,0.04475255231715543,0.6998704961108073,1
74.375,0.9829091429710388,3.1842581441364577,0.04753082077647342,0.694815743238146,1
74.625,0.982876181602478,3.174786399988737,0.050256655243105366,0.68975958168024,1
74.875,0.9827399253845215,3.1274136749329813,0.05300545849340713,0.6864630373295807,1
75.125,0.9825818538665771,3.1274136749329813,0.05582808935710775,0.6812786570883085,1
75.375,0.9825704395771027,3.174786399988737,0.05876369362583665,0.6737491451509469,1
75.625,0.9825590252876282,3.174786399988737,0.06184547761577748,0.6681007463909121,1
75.875,0.9824730753898621,3.174786399988737,0.06510297807303207,0.6618842888049793,1
76.125,0.9824305772781372,3.174786399988737,0.06856354052015538,0.6559253094476822,1
76.375,0.9824276566505432,3.174786399988737,0.07225327063319296,0.6489771472548607,1
76.625,0.9824199676513672,3.174786399988737,0.07619761162651162,0.6416770670014486,1
76.875,0.9823980927467346,3.174786399988737,0.0804216303546089,0.6339839190703549,1
77.125,0.9823559522628784,3.174786399988737,0.08495004760273776,0.6258748818056937,1
77.375,0.9823559522628784,3.174786399988737,0.08980701339264947,0.6177172793881079,1
77.625,0.9823559522628784,3.1846842401903244,0.09502748919232196,0.60868341780908,1
77.875,0.982329249382019,3.194582080391912,0.09518560636059714,0.6078083183531411,1
78.125,0.9822485446929932,3.194582080391912,0.09518560636059714,0.6076663488745768,1
78.375,0.9822485446929932,3.194582080391912,0.09518560636059714,0.6076663488745768,1
78.625,0.9822485446929932,3.194582080391912,0.09518560636059714,0.6076663488745768,1
78.875,0.9822713732719421,3.194582080391912,0.09518560636059714,0.6076663488745768,1
79.125,0.982329249382019,3.3676386544980534,0.09351759888275676,0.6078083183531411,1
79.375,0.9823306798934937,3.3676386544980534,0.09116893796712068,0.6083336979380384,1
79.625,0.9823306798934937,3.3676386544980534,0.08888976020653004,0.611795293022122,1
79.875,0.9823453426361084,3.3676386544980534,0.08677611628302158,0.6151615701869633,1
80.125,0.9824609160423279,3.3676386544980534,0.08483355726237808,0.6190601290523251,1
80.375,0.9824609160423279,3.3688724541237605,0.08306741227784603,0.6216657012157789,1
80.625,0.9824609160423279,3.370106253749468,0.0814831894332183,0.6242212635799483,1
80.875,0.9824609160423279,3.370106253749468,0.08008698473146009,0.6266685894524358,1
81.125,0.9823477268218994,3.370106253749468,0.07888591320500898,0.6287776587843601,1
81.375,0.9823477268218994,3.370106253749468,0.07788858043641093,0.628805435211814,1
81.625,0.9823477268218994,3.370106253749468,0.07736635265636183,0.6291314149954431,1
81.875,0.9822618365287781,3.370106253749468,0.07732320039928009,0.6291314149954431,1
82.125,0.9822548031806946,3.4285634006908277,0.07732320039928009,0.6291314149954431,1
82.375,0.9822120070457458,3.4285634006908277,0.07732320039928009,0.6291314149954431,1
82.625,0.9822120070457458,3.4285634006908277,0.07732320039928009,0.6289384413753647,1
82.875,0.9821340441703796,3.4285634006908277,0.07732320039928009,0.628805435211814,1
83.125,0.9821340441703796,3.4285634006908277,0.07795345560701271,0.6278680527091214,1
83.375,0.9821340441703796,3.4285634006908277,0.07931757823780224,0.6258254053133534,1
