stamp_sec,ego_x_m,ego_y_m,ego_yaw_rad,ego_speed_mps,opponent_x_m,opponent_y_m,tracking_confidence,ego_s_m
1786996111.4326386,-11.1849,16.4563,-1.0316654153093066,3.045654159880435,-10.432604784940867,14.03101615466038,0.9825323224067688,32.58492308889807
1786996111.5363493,-10.9239,15.9779,-1.1162125727869696,3.045654159880435,-10.392432133965047,13.45444942526443,0.9819667339324951,33.12434287175984
1786996111.5668254,-10.9239,15.9779,-1.1162125727869696,3.045654159880435,-10.408122647920488,13.586051823804024,0.9835881590843201,33.12434287175984
1786996111.689053,-10.7996,15.7101,-1.1610451511230397,3.045654159880435,-10.417061895248487,13.19209207663263,0.9821287393569946,33.41794434766288
1786996111.7797444,-10.6979,15.4642,-1.2017578862187859,3.010975581405132,-10.43934971546711,12.91262874365113,0.9820264577865601,33.68122620328288
1786996111.8621871,-10.5965,15.1835,-1.2528977480968744,3.045654159880435,-10.47802344510083,12.648638833568217,0.9821470379829407,33.97839361411652
1786996111.9452357,-10.5186,14.9293,-1.3002177967477726,3.045654159880435,-10.530052589443493,12.385815701464939,0.9821956753730774,34.2429945000163
1786996112.0351653,-10.4514,14.6653,-1.348656604767371,3.045654159880435,-10.594896417485366,12.110120695130874,0.9820438027381897,34.51280459994052
1786996112.1288624,-10.3933,14.3759,-1.4027567986987062,3.045654159880435,-10.678737884705106,11.829761426711269,0.9818662405014038,34.80655175554515
1786996112.2205338,-10.3493,14.0646,-1.4651164115376374,3.172050925639916,-10.77301329408726,11.55276291340447,0.9818324446678162,35.1176392370097
1786996112.3084176,-10.3258,13.7673,-1.525409672065667,3.172050925639916,-10.87270865983834,11.286270832972132,0.9818324446678162,35.413901848228036
1786996112.391658,-10.3201,13.4918,-1.58149964831249,3.1815771311234884,-10.981931590662263,11.038983668750797,0.9821167588233948,35.687329564962134
1786996112.4780176,-10.3288,13.2326,-1.6342518874614615,3.172050925639916,-11.095990625405369,10.791906319056597,0.9821539521217346,35.944375447796205
1786996112.5660608,-10.352,12.9645,-1.685835734374447,3.172050925639916,-11.22194648047512,10.550337128308659,0.9821539521217346,36.21103503739321
1786996112.6451123,-10.3932,12.6724,-1.7417378254836455,3.172050925639916,-11.344788354988403,10.324254177292763,0.9823741316795349,36.503470243563314
1786996112.7319024,-10.4433,12.4145,-1.789899865976812,3.051861302870697,-11.476965706983547,10.083742059351284,0.9823150634765625,36.76081824370116
1786996112.8065805,-10.5087,12.1466,-1.8359891136664812,3.172050925639916,-11.605225991328123,9.872360221312107,0.9826123118400574,37.03384067235399
1786996112.8997538,-10.5764,11.9129,-1.8739937598674148,3.172050925639916,-11.75299637711067,9.626854313306687,0.9822989106178284,37.27714451772099
1786996112.9782097,-10.671,11.6297,-1.9175416533106353,3.1815771311234884,-11.88720476914272,9.409430001650978,0.9825060367584229,37.57053557923613
1786996113.0732055,-10.7643,11.3839,-1.9531133651262484,3.172050925639916,-12.049699474988897,9.164869552178512,0.9825060367584229,37.833445955895144
1786996113.1545272,-10.8832,11.1029,-1.9937668203466794,3.172050925639916,-12.198669022296434,8.944617606330654,0.9821837544441223,38.1363183257641
1786996113.2451189,-10.9958,10.8617,-2.0247406650127826,3.172050925639916,-12.356817796095363,8.706871131068265,0.9822030067443848,38.40050913030804
1786996113.3313246,-11.1318,10.5921,-2.0543833143054826,3.172050925639916,-12.513420533442096,8.47408816583693,0.9822263717651367,38.70073659864001
1786996113.4137812,-11.2611,10.352,-2.0779167116511896,3.172050925639916,-12.66850191138365,8.25260337552688,0.9823409914970398,38.97198068412844
1786996113.491503,-11.3909,10.1232,-2.0977139183415585,3.324379564373538,-12.815430290148463,8.040091101807883,0.9825425744056702,39.23383399544265
1786996113.575183,-11.5215,9.9023,-2.1141846551593027,3.324379564373538,-12.974751981569591,7.819661137257917,0.9825425744056702,39.48949314776976
1786996113.6554701,-11.6657,9.6669,-2.1277830976503775,3.324379564373538,-13.130750343083431,7.604137068967778,0.9825871586799622,39.76480003324338
1786996113.7382002,-11.7972,9.458,-2.139054340533848,3.051861302870697,-13.289888131997722,7.391115344788507,0.9825736880302429,40.01157711587399
1786996113.819785,-11.9452,9.2288,-2.150624306620352,3.051861302870697,-13.447833961530769,7.178322753329068,0.9826003313064575,40.2838707049691
1786996113.9022145,-12.092,9.0067,-2.160015410467866,3.2511170552252455,-13.608973954357472,6.964959969805684,0.9825972318649292,40.549708386739695
1786996113.984508,-12.2445,8.7804,-2.168907319343679,3.2511170552252455,-13.772507888254387,6.751370139890945,0.98260098695755,40.82231693497166
1786996114.0737581,-12.3934,8.5635,-2.17694918066172,3.2511170552252455,-13.945761544602544,6.5278455021960875,0.98260098695755,41.08521184016101
1786996114.1669765,-12.5608,8.3239,-2.1852208247794693,3.2511170552252455,-14.1283209953239,6.298208029933214,0.9821876883506775,41.37736112808171
1786996114.2464848,-12.7359,8.0777,-2.193524126526494,3.324379564373538,-14.294053486874928,6.091072397484201,0.982412576675415,41.67938239575061
1786996114.3311765,-12.8881,7.8672,-2.2006228157545835,3.2511170552252455,-14.469018964114406,5.877390386868124,0.982406735420227,41.93913945584008
1786996114.4131627,-13.0476,7.6498,-2.208085500613491,3.3011304461085493,-14.639641193574235,5.670477453225342,0.9824742674827576,42.20870689652808
