time_sec,s_m,lateral_offset_m,ego_x_m,ego_y_m,ego_heading_rad,evader_x_m,evader_y_m,engagement_radius_m
0.4795203024416365,69.01107406787528,-0.0815727749583646,-1.744935177760584,9.953258969670879,2.014009601262583,-3.182384391912744,12.312479177148672,0.40224370722237535
0.5232341978346101,69.18036577081864,-0.0831812822150326,-1.819829826045388,10.106411349317108,2.03670849537442,-3.2318357689513655,12.440790271507366,0.40224370722237535
0.5674763588980191,69.34965747376198,-0.08544791735317603,-1.8990272877624033,10.259706299469613,2.058489551457878,-3.2887931012792206,12.577644795027059,0.40224370722237535
0.6120742222910722,69.51894917670532,-0.08817744941868316,-1.9821753755238993,10.412476127537937,2.080223066996552,-3.3455727182882455,12.714179847862065,0.40224370722237535
0.6567052115513133,69.68824087964866,-0.0911558099426015,-2.0687249421087186,10.563493857793988,2.1026483100236515,-3.401764874810099,12.849409974701736,0.40224370722237535
0.7010817171523677,69.857532582592,-0.09416342131458375,-2.158203567015803,10.71163648169916,2.126161524301797,-3.4586351176075256,12.985425746278661,0.40224370722237535
0.745043757538032,70.02682428553535,-0.096987587001374,-2.2503613240106586,10.856214217044757,2.150771675528677,-3.5156424925423835,13.121212852738253,0.40224370722237535
0.7885787729665207,70.1961159884787,-0.09943297516482337,-2.345188678553915,10.997051885461499,2.1758078591548036,-3.575946984330432,13.25242517481041,0.40224370722237535
0.8317917286258164,70.36540769142204,-0.10133042556493227,-2.442771500431057,11.134456876016458,2.199369883511895,-3.6373406808342827,13.381368532872028,0.40224370722237535
0.8748112707300347,70.53469939436538,-0.10254332733292668,-2.542922085234299,11.269062664959645,2.2179699765113603,-3.6923649865308867,13.508313532196452,0.40224370722237535
0.9176842388863738,70.70399109730872,-0.10297168105357321,-2.644737093791715,11.401694011948818,2.2268100297548727,-3.7452693033076025,13.634375802315216,0.40224370722237535
0.9603446266468891,70.87328280025207,-0.1025539160725691,-2.746393369594378,11.53340131118356,2.220847249230924,-3.7955625706097975,13.759352890690211,0.40224370722237535
1.0027034575623428,71.04257450319541,-0.10126665225255635,-2.845409835401952,11.665638199621347,2.196701866348087,-3.8441202585935605,13.883177231139351,0.40224370722237535
1.0447774860807082,71.21186620613875,-0.09912268431485499,-2.9392732504964036,11.800229300579696,2.1550417737380014,-3.891637428924269,14.007566702937185,0.40224370722237535
1.086729639160705,71.38115790908209,-0.09616752885754741,-3.026105099993782,11.938900038641721,2.1017771899393902,-3.9371445520940505,14.135262626774281,0.40224370722237535
1.1287522759752286,71.55044961202543,-0.09247491088899269,-3.1050463006308604,12.082523352681172,2.0460856811677894,-3.982956219432723,14.263191138033918,0.40224370722237535
1.1709183297917924,71.71974131496879,-0.08814157924905894,-3.1762945052923737,12.23073505845797,1.9962383030550468,-4.031271647031398,14.391738907710808,0.40224370722237535
1.2131764630194655,71.88903301791213,-0.08328182940436872,-3.240902448664832,12.382349927367699,1.956758493146125,-4.079384476208468,14.521068231178964,0.40224370722237535
1.255523501069242,72.05832472085547,-0.07802207923851356,-3.300490609149129,12.536378861813697,1.928461233986124,-4.12321341399157,14.657783599748134,0.40224370722237535
1.2981467111078313,72.2276164237988,-0.0724957914229189,-3.3569083793255228,12.692742606669619,1.9099395563815333,-4.16615937116835,14.79354823588446,0.40224370722237535
1.3412944645587834,72.39690812674215,-0.06683896926621553,-3.411771270502394,12.851824207118975,1.8989313736779205,-4.207358806907818,14.927397128817756,0.40224370722237535
1.384936130206077,72.5661998296855,-0.0611863776558053,-3.465991829109262,13.013159326288083,1.89320007448756,-4.247994539130431,15.061503861521855,0.40224370722237535
1.4285842542520377,72.73549153262884,-0.05566856378621873,-3.5196355013994136,13.174713715730382,1.8909677354225194,-4.287013066904498,15.193633348146708,0.40224370722237535
1.471577777961541,72.90478323557218,-0.05040968075463932,-3.572339601159503,13.333890024048783,1.8909236006719343,-4.326053791173021,15.32443065892257,0.40224370722237535
1.513658505543359,73.07407493851552,-0.04552605675356576,-3.6240454842059338,13.489646826689045,1.892004218957316,-4.365283966013477,15.453539915032275,0.40224370722237535
1.5552819777766937,73.24336664145886,-0.041125407620024895,-3.675402911125064,13.6436401516554,1.893329782144277,-4.405315700125659,15.581742470552562,0.40224370722237535
1.5973137938973707,73.41265834440222,-0.037306562906215826,-3.7274588378373936,13.799079160398705,1.894421869944893,-4.448049643538088,15.71213709110137,0.40224370722237535
1.6403566498523543,73.58195004734556,-0.034159565020541835,-3.7809144920840962,13.958207627759887,1.8953205425732251,-4.49101745230055,15.847367656339403,0.40224370722237535
1.6843342790900662,73.7512417502889,-0.031766005158597545,-3.8356727779599944,14.120744254161094,1.8963297007523665,-4.532915703255258,15.989827931219367,0.40224370722237535
1.7286771214310812,73.92053345323224,-0.030199475165332768,-3.8910744210502544,14.284567003973647,1.8976784574270276,-4.581005359688454,16.12860340966724,0.40224370722237535
1.7728493562779575,74.08982515617558,-0.029526037037511547,-3.9465164672852246,14.447673483334157,1.8993643223112038,-4.632716749519552,16.263674826912226,0.40224370722237535
1.816683061002908,74.25911685911893,-0.029804637467643377,-4.00182835774386,14.609429449200292,1.901187502587639,-4.683822180368719,16.401840379838962,0.40224370722237535
1.8602773476436676,74.42840856206227,-0.031087420213237967,-4.057131276207686,14.770201373394022,1.902915815517738,-4.7380431641208665,16.55660436885003,0.40224370722237535
1.9036918921828216,74.59770026500561,-0.033419911597668064,-4.112467441841328,14.930220315080257,1.9044575631011627,-4.813976568179094,16.812477306544064,0.40224370722237535
1.9468255545861037,74.76699196794895,-0.03684107252812657,-4.1676764745611115,15.089123942747273,1.9059105063676582,-4.879210188485555,17.002513404858018,0.40224370722237535
1.9895558001801057,74.9362836708923,-0.04138322335747595,-4.222598204148152,15.246461622479796,1.9074705775682406,-4.916920498418137,17.021563450555842,0.40224370722237535
2.0319091977649326,75.10557537383565,-0.04707185573463071,-4.277295187356228,15.402320836172402,1.90931686069978,-4.967456342053609,17.08133967004272,0.40224370722237535
2.0740725374550535,75.27486707677899,-0.053925348792418795,-4.332060728973072,15.557370088262454,1.9115709271717451,-5.0323828808417925,17.18627706807725,0.40224370722237535
2.116288283459775,75.44415877972233,-0.06195460642106267,-4.387278792329482,15.712475727020204,1.9143041392802094,-5.096258475498119,17.301593251960693,0.40224370722237535
2.1587449826342726,75.61345048266567,-0.07116262892510226,-4.4432769270487515,15.86830036709319,1.9175606799979128,-5.1597719219815215,17.42415641175395,0.40224370722237535
2.2015418698701406,75.78274218560901,-0.08154402706632839,-4.500277173303172,16.025173582557514,1.921392097812411,-5.230424819016637,17.54574880810224,0.40224370722237535
