time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786466226.591579437,9.750395,0.000000,0,2.467229,-21.491300,14.796900,5.798516,0.084500,-0.200533
1786466226.641100645,9.799916,0.000000,0,2.468259,-21.459200,14.925100,1.263772,0.084500,-0.200533
1786466226.691005945,9.849821,0.000000,0,2.469591,-21.420900,15.055900,1.881382,0.084500,-0.194657
1786466226.741007328,9.899823,0.000000,0,2.472377,-21.372500,15.199000,2.187753,0.084500,-0.194657
1786466226.791455507,9.950271,0.000000,0,2.459829,-21.372500,15.199000,2.187753,0.084500,-0.180411
1786466226.841173887,9.999989,0.000000,0,2.462084,-21.320800,15.334200,1.451206,0.084500,-0.180411
1786466226.891437531,10.050253,0.000000,0,2.464161,-21.263900,15.467300,4.868414,0.084500,-0.174829
1786466226.941097736,10.099913,0.000000,0,2.452058,-21.263900,15.467300,4.868414,0.084500,-0.174829
1786466226.991053343,10.149869,0.000000,0,2.459225,-21.179400,15.643300,1.827668,0.130000,-0.166221
1786466227.041081905,10.199897,0.000000,0,2.461979,-21.108300,15.776700,2.196455,0.130000,-0.166221
1786466227.091077805,10.249893,0.000000,0,2.449974,-21.108300,15.776700,2.196455,0.130000,-0.152973
1786466227.141027689,10.299843,0.000000,0,2.454825,-21.022400,15.926100,2.456585,0.130000,-0.152973
1786466227.191003561,10.349819,0.000000,0,2.462287,-20.914700,16.094500,2.831931,0.130000,-0.150696
1786466227.241067886,10.399883,0.000000,0,2.450428,-20.914700,16.094500,2.831931,0.130000,-0.150696
1786466227.291104794,10.449920,0.000000,0,2.460033,-20.785100,16.275900,3.242967,0.130000,-0.132723
1786466227.341015339,10.499831,0.000000,0,2.468968,-20.651400,16.446300,2.953907,0.130000,-0.132723
1786466227.391030550,10.549846,0.000000,0,2.480002,-20.495100,16.628300,3.553919,0.130000,-0.124995
1786466227.441184282,10.600000,0.000000,0,2.468267,-20.495100,16.628300,3.553919,0.130000,-0.124995
1786466227.491007090,10.649822,0.000000,0,2.477734,-20.342200,16.791700,3.097535,0.130000,-0.117985
1786466227.541108131,10.699924,0.000000,0,2.487654,-20.178300,16.953500,3.376600,0.130000,-0.117985
1786466227.591126442,10.749942,0.000000,0,2.476081,-20.178300,16.953500,3.376600,0.130000,-0.104383
1786466227.641151905,10.799967,0.000000,0,2.485644,-20.010700,17.106800,3.033982,0.130000,-0.104383
1786466227.691082239,10.849898,0.000000,0,2.495134,-19.837600,17.253800,3.291167,0.130000,-0.098413
1786466227.741111994,10.899927,0.000000,0,2.483679,-19.837600,17.253800,3.291167,0.130000,-0.098413
1786466227.791092873,10.949908,0.000000,0,2.493684,-19.654300,17.398800,3.470739,0.130000,-0.087891
1786466227.841020823,10.999836,0.000000,0,2.502144,-19.479500,17.528200,2.979754,0.130000,-0.087891
1786466227.890929222,11.049745,0.000000,0,2.512286,-19.285000,17.663500,3.162558,0.130000,-0.083749
