segment_id,world_x_m,world_y_m
0,-18.49577100000018,23.39689799999999
0,-18.575771000000177,23.39689799999999
0,-18.655771000000176,23.39689799999999
0,-18.735771000000174,23.39689799999999
0,-18.775771000000173,23.35689799999999
0,-18.815771000000172,23.316897999999988
0,-18.89577100000017,23.316897999999988
0,-18.97577100000017,23.316897999999988
0,-19.055771000000167,23.316897999999988
0,-19.135771000000165,23.316897999999988
0,-19.215771000000164,23.316897999999988
0,-19.255771000000163,23.27689799999999
0,-19.295771000000162,23.23689799999999
0,-19.37577100000016,23.23689799999999
0,-19.45577100000016,23.23689799999999
0,-19.535771000000157,23.23689799999999
0,-19.575771000000156,23.19689799999999
0,-19.615771000000155,23.15689799999999
0,-19.695771000000153,23.15689799999999
0,-19.77577100000015,23.15689799999999
0,-19.85577100000015,23.15689799999999
0,-19.89577100000015,23.11689799999999
0,-19.93577100000015,23.07689799999999
0,-20.015771000000147,23.07689799999999
0,-20.095771000000145,23.07689799999999
0,-20.175771000000143,23.07689799999999
0,-20.215771000000142,23.03689799999999
0,-20.25577100000014,22.996897999999987
0,-20.33577100000014,22.996897999999987
0,-20.37577100000014,22.95689799999999
0,-20.415771000000138,22.91689799999999
0,-20.495771000000136,22.91689799999999
0,-20.575771000000135,22.91689799999999
0,-20.615771000000134,22.87689799999999
0,-20.655771000000133,22.83689799999999
0,-20.73577100000013,22.83689799999999
0,-20.77577100000013,22.796897999999988
0,-20.81577100000013,22.75689799999999
0,-20.895771000000128,22.75689799999999
0,-20.975771000000126,22.75689799999999
0,-21.015771000000125,22.71689799999999
0,-21.055771000000124,22.67689799999999
0,-21.135771000000123,22.67689799999999
0,-21.175771000000122,22.63689799999999
0,-21.21577100000012,22.59689799999999
0,-21.29577100000012,22.59689799999999
0,-21.33577100000012,22.55689799999999
0,-21.375771000000118,22.51689799999999
0,-21.455771000000116,22.51689799999999
0,-21.495771000000115,22.47689799999999
0,-21.535771000000114,22.436897999999992
0,-21.615771000000112,22.436897999999992
0,-21.65577100000011,22.39689799999999
0,-21.69577100000011,22.35689799999999
0,-21.77577100000011,22.35689799999999
0,-21.815771000000108,22.31689799999999
0,-21.855771000000107,22.27689799999999
0,-21.935771000000106,22.27689799999999
0,-21.975771000000105,22.23689799999999
0,-22.015771000000104,22.19689799999999
0,-22.055771000000103,22.15689799999999
0,-22.095771000000102,22.116897999999992
0,-22.1757710000001,22.116897999999992
0,-22.2157710000001,22.07689799999999
0,-22.2557710000001,22.03689799999999
0,-22.295771000000098,21.99689799999999
0,-22.335771000000097,21.95689799999999
0,-22.415771000000095,21.95689799999999
0,-22.455771000000095,21.91689799999999
0,-22.495771000000094,21.87689799999999
0,-22.535771000000093,21.83689799999999
0,-22.575771000000092,21.79689799999999
0,-22.61577100000009,21.75689799999999
0,-22.65577100000009,21.71689799999999
0,-22.73577100000009,21.71689799999999
0,-22.775771000000088,21.67689799999999
0,-22.815771000000087,21.636897999999988
0,-22.855771000000086,21.59689799999999
0,-22.895771000000085,21.55689799999999
0,-22.935771000000084,21.51689799999999
0,-22.975771000000083,21.47689799999999
0,-23.015771000000083,21.43689799999999
0,-23.05577100000008,21.39689799999999
0,-23.09577100000008,21.35689799999999
0,-23.13577100000008,21.31689799999999
0,-23.17577100000008,21.276897999999992
0,-23.21577100000008,21.23689799999999
0,-23.255771000000077,21.19689799999999
0,-23.295771000000077,21.15689799999999
0,-23.335771000000076,21.116897999999992
0,-23.375771000000075,21.076897999999993
0,-23.415771000000074,21.03689799999999
0,-23.455771000000073,20.99689799999999
0,-23.495771000000072,20.956897999999992
0,-23.53577100000007,20.91689799999999
0,-23.57577100000007,20.87689799999999
0,-23.61577100000007,20.83689799999999
0,-23.65577100000007,20.79689799999999
0,-23.695771000000068,20.756897999999993
0,-23.735771000000067,20.71689799999999
0,-23.775771000000066,20.67689799999999
0,-23.815771000000066,20.63689799999999
0,-23.855771000000065,20.59689799999999
0,-23.895771000000064,20.55689799999999
0,-23.935771000000063,20.51689799999999
0,-23.975771000000062,20.47689799999999
0,-24.01577100000006,20.436897999999992
0,-24.05577100000006,20.39689799999999
0,-24.05577100000006,20.31689799999999
0,-24.09577100000006,20.27689799999999
0,-24.13577100000006,20.23689799999999
0,-24.175771000000058,20.19689799999999
0,-24.215771000000057,20.15689799999999
0,-24.255771000000056,20.116897999999992
0,-24.295771000000055,20.07689799999999
0,-24.335771000000054,20.03689799999999
0,-24.375771000000054,19.99689799999999
0,-24.375771000000054,19.916897999999993
0,-24.415771000000053,19.87689799999999
0,-24.455771000000052,19.83689799999999
0,-24.49577100000005,19.79689799999999
0,-24.53577100000005,19.756897999999993
0,-24.57577100000005,19.716897999999993
0,-24.61577100000005,19.67689799999999
0,-24.61577100000005,19.596897999999992
0,-24.655771000000048,19.55689799999999
0,-24.695771000000047,19.51689799999999
